Plot,HeatNum,V1,Year,Diversity,CountOfSpecies,Productivity,SR.plantedspecies,HeatOrd,YearNum,vpdwholeseason2014.neg10,vpdgrowing2014.neg10,vpdMay2014.neg10,meanJunevpd.neg10,meanJulyvpd.neg10,meanAugvpd.neg10,vpdwholeseason2014.neg25,vpdgrowing2014.neg25,vpdMay2014.neg25,meanJunevpd.neg25,meanJulyvpd.neg25,meanAugvpd.neg25
109,2,30,2010,1,8,104.69,1,Low,2,7.5378389537679,8.58099158166206,7.28069851012567,6.41091334897039,11.9387849693525,8.24606253444094,7.47695518442557,8.34635532742746,7.05615767205961,6.79194610106632,11.028595255935,8.08400653469173
109,2,32,2011,1,8,141.96,1,Low,3,7.5378389537679,8.58099158166206,7.28069851012567,6.41091334897039,11.9387849693525,8.24606253444094,7.47695518442557,8.34635532742746,7.05615767205961,6.79194610106632,11.028595255935,8.08400653469173
109,2,35,2013,1,4,66.09,1,Low,5,7.5378389537679,8.58099158166206,7.28069851012567,6.41091334897039,11.9387849693525,8.24606253444094,7.47695518442557,8.34635532742746,7.05615767205961,6.79194610106632,11.028595255935,8.08400653469173
109,2,38,2014,1,6,130.65,1,Low,6,7.5378389537679,8.58099158166206,7.28069851012567,6.41091334897039,11.9387849693525,8.24606253444094,7.47695518442557,8.34635532742746,7.05615767205961,6.79194610106632,11.028595255935,8.08400653469173
109,2,40,2009,1,8,87.84,1,Low,1,7.5378389537679,8.58099158166206,7.28069851012567,6.41091334897039,11.9387849693525,8.24606253444094,7.47695518442557,8.34635532742746,7.05615767205961,6.79194610106632,11.028595255935,8.08400653469173
109,2,41,2012,1,7,144.27,1,Low,4,7.5378389537679,8.58099158166206,7.28069851012567,6.41091334897039,11.9387849693525,8.24606253444094,7.47695518442557,8.34635532742746,7.05615767205961,6.79194610106632,11.028595255935,8.08400653469173
109,3,22,2009,1,6,93.47,1,High,1,7.92392874565021,8.84681042750477,7.46620781097428,6.90628552615435,12.1125721447216,8.43875853622927,7.50603189582804,8.32399877806926,7.25661624585901,7.08684108607366,10.7575889239344,7.84515529247811
109,3,26,2015,1,12,183.55,1,High,7,7.92392874565021,8.84681042750477,7.46620781097428,6.90628552615435,12.1125721447216,8.43875853622927,7.50603189582804,8.32399877806926,7.25661624585901,7.08684108607366,10.7575889239344,7.84515529247811
109,3,29,2010,1,4,50.13,1,High,2,7.92392874565021,8.84681042750477,7.46620781097428,6.90628552615435,12.1125721447216,8.43875853622927,7.50603189582804,8.32399877806926,7.25661624585901,7.08684108607366,10.7575889239344,7.84515529247811
109,3,31,2011,1,7,85.07,1,High,3,7.92392874565021,8.84681042750477,7.46620781097428,6.90628552615435,12.1125721447216,8.43875853622927,7.50603189582804,8.32399877806926,7.25661624585901,7.08684108607366,10.7575889239344,7.84515529247811
109,3,33,2012,1,10,139.4545,1,High,4,7.92392874565021,8.84681042750477,7.46620781097428,6.90628552615435,12.1125721447216,8.43875853622927,7.50603189582804,8.32399877806926,7.25661624585901,7.08684108607366,10.7575889239344,7.84515529247811
109,3,34,2013,1,4,83.74,1,High,5,7.92392874565021,8.84681042750477,7.46620781097428,6.90628552615435,12.1125721447216,8.43875853622927,7.50603189582804,8.32399877806926,7.25661624585901,7.08684108607366,10.7575889239344,7.84515529247811
109,3,37,2014,1,3,108.4,1,High,6,7.92392874565021,8.84681042750477,7.46620781097428,6.90628552615435,12.1125721447216,8.43875853622927,7.50603189582804,8.32399877806926,7.25661624585901,7.08684108607366,10.7575889239344,7.84515529247811
110,1,44,2009,4,12,206.05,3,Control,1,5.26783926012401,5.93582684556509,5.94319616827298,4.01276308759522,7.46282897613189,6.2646243162732,5.53253197851586,6.17788020263064,6.19042974143847,5.03702435048938,7.37421418595287,6.07669414545246
110,1,45,2010,4,12,482.83,3,Control,2,5.26783926012401,5.93582684556509,5.94319616827298,4.01276308759522,7.46282897613189,6.2646243162732,5.53253197851586,6.17788020263064,6.19042974143847,5.03702435048938,7.37421418595287,6.07669414545246
110,1,47,2014,4,11,287.82,2,Control,6,5.26783926012401,5.93582684556509,5.94319616827298,4.01276308759522,7.46282897613189,6.2646243162732,5.53253197851586,6.17788020263064,6.19042974143847,5.03702435048938,7.37421418595287,6.07669414545246
110,1,49,2013,4,9,318.91,3,Control,5,5.26783926012401,5.93582684556509,5.94319616827298,4.01276308759522,7.46282897613189,6.2646243162732,5.53253197851586,6.17788020263064,6.19042974143847,5.03702435048938,7.37421418595287,6.07669414545246
110,1,55,2015,4,22,419.3,4,Control,7,5.26783926012401,5.93582684556509,5.94319616827298,4.01276308759522,7.46282897613189,6.2646243162732,5.53253197851586,6.17788020263064,6.19042974143847,5.03702435048938,7.37421418595287,6.07669414545246
110,1,57,2012,4,12,252.56,4,Control,4,5.26783926012401,5.93582684556509,5.94319616827298,4.01276308759522,7.46282897613189,6.2646243162732,5.53253197851586,6.17788020263064,6.19042974143847,5.03702435048938,7.37421418595287,6.07669414545246
110,1,59,2011,4,15,557.77,4,Control,3,5.26783926012401,5.93582684556509,5.94319616827298,4.01276308759522,7.46282897613189,6.2646243162732,5.53253197851586,6.17788020263064,6.19042974143847,5.03702435048938,7.37421418595287,6.07669414545246
110,2,46,2010,4,10,144.27,3,Low,2,6.00125839052503,6.56575679501828,6.3466745875569,3.71098538428786,8.2831491502597,7.76652414577888,6.38510108362033,7.0241797047758,6.53070461266925,5.36854254934424,8.39296002755371,7.60783701713631
110,2,48,2011,4,13,276.26,3,Low,3,6.00125839052503,6.56575679501828,6.3466745875569,3.71098538428786,8.2831491502597,7.76652414577888,6.38510108362033,7.0241797047758,6.53070461266925,5.36854254934424,8.39296002755371,7.60783701713631
110,2,51,2013,4,10,375.24,3,Low,5,6.00125839052503,6.56575679501828,6.3466745875569,3.71098538428786,8.2831491502597,7.76652414577888,6.38510108362033,7.0241797047758,6.53070461266925,5.36854254934424,8.39296002755371,7.60783701713631
110,2,53,2009,4,14,183.99,4,Low,1,6.00125839052503,6.56575679501828,6.3466745875569,3.71098538428786,8.2831491502597,7.76652414577888,6.38510108362033,7.0241797047758,6.53070461266925,5.36854254934424,8.39296002755371,7.60783701713631
110,2,60,2014,4,9,412.67,3,Low,6,6.00125839052503,6.56575679501828,6.3466745875569,3.71098538428786,8.2831491502597,7.76652414577888,6.38510108362033,7.0241797047758,6.53070461266925,5.36854254934424,8.39296002755371,7.60783701713631
110,2,62,2015,4,22,354.64,3,Low,7,6.00125839052503,6.56575679501828,6.3466745875569,3.71098538428786,8.2831491502597,7.76652414577888,6.38510108362033,7.0241797047758,6.53070461266925,5.36854254934424,8.39296002755371,7.60783701713631
110,2,63,2012,4,12,174.0805,4,Low,4,6.00125839052503,6.56575679501828,6.3466745875569,3.71098538428786,8.2831491502597,7.76652414577888,6.38510108362033,7.0241797047758,6.53070461266925,5.36854254934424,8.39296002755371,7.60783701713631
110,3,43,2014,4,10,458.51,3,High,6,6.47703058066286,7.03134666327349,6.45892744291951,3.5350611178008,8.96100801174539,8.89142045067154,7.20948267333309,7.92191996109816,6.89563386410464,5.90939340421151,9.59913870253605,8.92063963386856
110,3,50,2013,4,9,402.47,3,High,5,6.47703058066286,7.03134666327349,6.45892744291951,3.5350611178008,8.96100801174539,8.89142045067154,7.20948267333309,7.92191996109816,6.89563386410464,5.90939340421151,9.59913870253605,8.92063963386856
110,3,52,2009,4,10,228.33,4,High,1,6.47703058066286,7.03134666327349,6.45892744291951,3.5350611178008,8.96100801174539,8.89142045067154,7.20948267333309,7.92191996109816,6.89563386410464,5.90939340421151,9.59913870253605,8.92063963386856
110,3,54,2010,4,11,241.85,3,High,2,6.47703058066286,7.03134666327349,6.45892744291951,3.5350611178008,8.96100801174539,8.89142045067154,7.20948267333309,7.92191996109816,6.89563386410464,5.90939340421151,9.59913870253605,8.92063963386856
110,3,56,2011,4,10,587.59,3,High,3,6.47703058066286,7.03134666327349,6.45892744291951,3.5350611178008,8.96100801174539,8.89142045067154,7.20948267333309,7.92191996109816,6.89563386410464,5.90939340421151,9.59913870253605,8.92063963386856
110,3,58,2012,4,8,198.37,4,High,4,6.47703058066286,7.03134666327349,6.45892744291951,3.5350611178008,8.96100801174539,8.89142045067154,7.20948267333309,7.92191996109816,6.89563386410464,5.90939340421151,9.59913870253605,8.92063963386856
110,3,61,2015,4,20,654.44,3,High,7,6.47703058066286,7.03134666327349,6.45892744291951,3.5350611178008,8.96100801174539,8.89142045067154,7.20948267333309,7.92191996109816,6.89563386410464,5.90939340421151,9.59913870253605,8.92063963386856
137,1,64,2013,1,6,189.75,1,Control,5,4.73508795721759,5.23635685018309,6.28968678851418,4.45311563560571,5.62291557597279,4.86024902097523,5.28406992704183,5.87163081504679,6.54835704058967,5.85467286525393,6.42527144307009,4.85414378482486
137,1,67,2015,1,18,278.1,1,Control,7,4.73508795721759,5.23635685018309,6.28968678851418,4.45311563560571,5.62291557597279,4.86024902097523,5.28406992704183,5.87163081504679,6.54835704058967,5.85467286525393,6.42527144307009,4.85414378482486
137,1,68,2012,1,9,117.2943,1,Control,4,4.73508795721759,5.23635685018309,6.28968678851418,4.45311563560571,5.62291557597279,4.86024902097523,5.28406992704183,5.87163081504679,6.54835704058967,5.85467286525393,6.42527144307009,4.85414378482486
137,1,71,2010,1,9,250.68,1,Control,2,4.73508795721759,5.23635685018309,6.28968678851418,4.45311563560571,5.62291557597279,4.86024902097523,5.28406992704183,5.87163081504679,6.54835704058967,5.85467286525393,6.42527144307009,4.85414378482486
137,1,81,2014,1,7,503.19,1,Control,6,4.73508795721759,5.23635685018309,6.28968678851418,4.45311563560571,5.62291557597279,4.86024902097523,5.28406992704183,5.87163081504679,6.54835704058967,5.85467286525393,6.42527144307009,4.85414378482486
137,1,83,2009,1,12,341.2,1,Control,1,4.73508795721759,5.23635685018309,6.28968678851418,4.45311563560571,5.62291557597279,4.86024902097523,5.28406992704183,5.87163081504679,6.54835704058967,5.85467286525393,6.42527144307009,4.85414378482486
137,1,84,2011,1,11,279.39,1,Control,3,4.73508795721759,5.23635685018309,6.28968678851418,4.45311563560571,5.62291557597279,4.86024902097523,5.28406992704183,5.87163081504679,6.54835704058967,5.85467286525393,6.42527144307009,4.85414378482486
137,2,66,2013,1,8,207.68,1,Low,5,5.23493085311371,5.6256074328349,6.75599529610763,4.23158304689183,5.9183178199772,5.87974216137945,6.00777986400943,6.59835380034863,6.67439761939392,5.90550954252825,7.52162027038077,6.29161519211051
137,2,70,2012,1,13,194.12,1,Low,4,5.23493085311371,5.6256074328349,6.75599529610763,4.23158304689183,5.9183178199772,5.87974216137945,6.00777986400943,6.59835380034863,6.67439761939392,5.90550954252825,7.52162027038077,6.29161519211051
137,2,73,2015,1,18,271.35,1,Low,7,5.23493085311371,5.6256074328349,6.75599529610763,4.23158304689183,5.9183178199772,5.87974216137945,6.00777986400943,6.59835380034863,6.67439761939392,5.90550954252825,7.52162027038077,6.29161519211051
137,2,75,2011,1,17,391.64,1,Low,3,5.23493085311371,5.6256074328349,6.75599529610763,4.23158304689183,5.9183178199772,5.87974216137945,6.00777986400943,6.59835380034863,6.67439761939392,5.90550954252825,7.52162027038077,6.29161519211051
137,2,77,2010,1,19,380.79,1,Low,2,5.23493085311371,5.6256074328349,6.75599529610763,4.23158304689183,5.9183178199772,5.87974216137945,6.00777986400943,6.59835380034863,6.67439761939392,5.90550954252825,7.52162027038077,6.29161519211051
137,2,80,2014,1,10,1263.61,1,Low,6,5.23493085311371,5.6256074328349,6.75599529610763,4.23158304689183,5.9183178199772,5.87974216137945,6.00777986400943,6.59835380034863,6.67439761939392,5.90550954252825,7.52162027038077,6.29161519211051
137,2,82,2009,1,17,381.42,1,Low,1,5.23493085311371,5.6256074328349,6.75599529610763,4.23158304689183,5.9183178199772,5.87974216137945,6.00777986400943,6.59835380034863,6.67439761939392,5.90550954252825,7.52162027038077,6.29161519211051
137,3,65,2013,1,9,393.95,1,High,5,6.97984141081296,7.76840242690171,7.58167042212902,5.64364397726163,9.27978110065608,8.4457610948958,7.72362399785314,8.57803614667915,7.29077207611178,6.82470352360284,10.6074115362035,9.15897650698612
137,3,69,2012,1,13,212.123,1,High,4,6.97984141081296,7.76840242690171,7.58167042212902,5.64364397726163,9.27978110065608,8.4457610948958,7.72362399785314,8.57803614667915,7.29077207611178,6.82470352360284,10.6074115362035,9.15897650698612
137,3,72,2015,1,10,335.17,1,High,7,6.97984141081296,7.76840242690171,7.58167042212902,5.64364397726163,9.27978110065608,8.4457610948958,7.72362399785314,8.57803614667915,7.29077207611178,6.82470352360284,10.6074115362035,9.15897650698612
137,3,74,2009,1,12,119.49,1,High,1,6.97984141081296,7.76840242690171,7.58167042212902,5.64364397726163,9.27978110065608,8.4457610948958,7.72362399785314,8.57803614667915,7.29077207611178,6.82470352360284,10.6074115362035,9.15897650698612
137,3,76,2010,1,12,154.11,1,High,2,6.97984141081296,7.76840242690171,7.58167042212902,5.64364397726163,9.27978110065608,8.4457610948958,7.72362399785314,8.57803614667915,7.29077207611178,6.82470352360284,10.6074115362035,9.15897650698612
137,3,78,2011,1,13,333.9,1,High,3,6.97984141081296,7.76840242690171,7.58167042212902,5.64364397726163,9.27978110065608,8.4457610948958,7.72362399785314,8.57803614667915,7.29077207611178,6.82470352360284,10.6074115362035,9.15897650698612
137,3,79,2014,1,5,232.36,1,High,6,6.97984141081296,7.76840242690171,7.58167042212902,5.64364397726163,9.27978110065608,8.4457610948958,7.72362399785314,8.57803614667915,7.29077207611178,6.82470352360284,10.6074115362035,9.15897650698612
138,1,85,2013,4,11,51.98,2,Control,5,6.28888475906008,7.16479792103469,6.6022910297062,5.43457055962876,9.6173067332587,6.7859011233721,6.05332185777549,6.80919799044102,6.52827519673452,5.77143860102323,8.58265139620248,6.2393924280369
138,1,86,2012,4,12,102.358,3,Control,4,6.28888475906008,7.16479792103469,6.6022910297062,5.43457055962876,9.6173067332587,6.7859011233721,6.05332185777549,6.80919799044102,6.52827519673452,5.77143860102323,8.58265139620248,6.2393924280369
138,1,88,2015,4,26,106.74,3,Control,7,6.28888475906008,7.16479792103469,6.6022910297062,5.43457055962876,9.6173067332587,6.7859011233721,6.05332185777549,6.80919799044102,6.52827519673452,5.77143860102323,8.58265139620248,6.2393924280369
138,1,90,2009,4,9,169.62,2,Control,1,6.28888475906008,7.16479792103469,6.6022910297062,5.43457055962876,9.6173067332587,6.7859011233721,6.05332185777549,6.80919799044102,6.52827519673452,5.77143860102323,8.58265139620248,6.2393924280369
138,1,91,2010,4,10,108.46,3,Control,2,6.28888475906008,7.16479792103469,6.6022910297062,5.43457055962876,9.6173067332587,6.7859011233721,6.05332185777549,6.80919799044102,6.52827519673452,5.77143860102323,8.58265139620248,6.2393924280369
138,1,93,2011,4,14,70.01,3,Control,3,6.28888475906008,7.16479792103469,6.6022910297062,5.43457055962876,9.6173067332587,6.7859011233721,6.05332185777549,6.80919799044102,6.52827519673452,5.77143860102323,8.58265139620248,6.2393924280369
138,1,94,2014,4,11,208.72,2,Control,6,6.28888475906008,7.16479792103469,6.6022910297062,5.43457055962876,9.6173067332587,6.7859011233721,6.05332185777549,6.80919799044102,6.52827519673452,5.77143860102323,8.58265139620248,6.2393924280369
138,2,87,2013,4,4,224.75,2,Low,5,7.023759508595,8.02706930310347,7.12186476390161,5.95342323758613,10.9268435875705,7.77645249695775,7.06091914847564,7.89845685388662,7.2227894000092,6.59445382803226,10.1074593419807,7.4308987129194
138,2,89,2010,4,9,231.99,3,Low,2,7.023759508595,8.02706930310347,7.12186476390161,5.95342323758613,10.9268435875705,7.77645249695775,7.06091914847564,7.89845685388662,7.2227894000092,6.59445382803226,10.1074593419807,7.4308987129194
138,2,98,2014,4,6,237.16,3,Low,6,7.023759508595,8.02706930310347,7.12186476390161,5.95342323758613,10.9268435875705,7.77645249695775,7.06091914847564,7.89845685388662,7.2227894000092,6.59445382803226,10.1074593419807,7.4308987129194
138,2,99,2011,4,9,218.12,3,Low,3,7.023759508595,8.02706930310347,7.12186476390161,5.95342323758613,10.9268435875705,7.77645249695775,7.06091914847564,7.89845685388662,7.2227894000092,6.59445382803226,10.1074593419807,7.4308987129194
138,2,100,2009,4,14,84.75,3,Low,1,7.023759508595,8.02706930310347,7.12186476390161,5.95342323758613,10.9268435875705,7.77645249695775,7.06091914847564,7.89845685388662,7.2227894000092,6.59445382803226,10.1074593419807,7.4308987129194
138,2,102,2012,4,10,192.18,3,Low,4,7.023759508595,8.02706930310347,7.12186476390161,5.95342323758613,10.9268435875705,7.77645249695775,7.06091914847564,7.89845685388662,7.2227894000092,6.59445382803226,10.1074593419807,7.4308987129194
138,2,105,2015,4,16,91.28,3,Low,7,7.023759508595,8.02706930310347,7.12186476390161,5.95342323758613,10.9268435875705,7.77645249695775,7.06091914847564,7.89845685388662,7.2227894000092,6.59445382803226,10.1074593419807,7.4308987129194
138,3,92,2010,4,9,103.72,3,High,2,7.96507049763133,8.98725911678441,8.04166666089281,7.10705951114429,11.6521788521522,8.81295300073331,7.69332605422255,8.60517979824504,7.38949442109715,7.23256647414851,10.9063317767599,8.49510775586409
138,3,95,2009,4,14,184.92,3,High,1,7.96507049763133,8.98725911678441,8.04166666089281,7.10705951114429,11.6521788521522,8.81295300073331,7.69332605422255,8.60517979824504,7.38949442109715,7.23256647414851,10.9063317767599,8.49510775586409
138,3,96,2012,4,10,559.4233,3,High,4,7.96507049763133,8.98725911678441,8.04166666089281,7.10705951114429,11.6521788521522,8.81295300073331,7.69332605422255,8.60517979824504,7.38949442109715,7.23256647414851,10.9063317767599,8.49510775586409
138,3,97,2013,4,8,232.02,3,High,5,7.96507049763133,8.98725911678441,8.04166666089281,7.10705951114429,11.6521788521522,8.81295300073331,7.69332605422255,8.60517979824504,7.38949442109715,7.23256647414851,10.9063317767599,8.49510775586409
138,3,101,2014,4,4,217.86,2,High,6,7.96507049763133,8.98725911678441,8.04166666089281,7.10705951114429,11.6521788521522,8.81295300073331,7.69332605422255,8.60517979824504,7.38949442109715,7.23256647414851,10.9063317767599,8.49510775586409
138,3,103,2015,4,18,159.18,3,High,7,7.96507049763133,8.98725911678441,8.04166666089281,7.10705951114429,11.6521788521522,8.81295300073331,7.69332605422255,8.60517979824504,7.38949442109715,7.23256647414851,10.9063317767599,8.49510775586409
138,3,104,2011,4,10,122.99,3,High,3,7.96507049763133,8.98725911678441,8.04166666089281,7.10705951114429,11.6521788521522,8.81295300073331,7.69332605422255,8.60517979824504,7.38949442109715,7.23256647414851,10.9063317767599,8.49510775586409
167,1,107,2010,1,8,95.2,1,Control,2,6.57005475337778,7.46638586499912,6.47309518649185,6.28200716517256,9.73657706654407,7.04728356416245,6.29257839572139,7.05972901528489,6.5432446663832,5.8396350932344,9.10233188217611,6.56439948185663
167,1,108,2013,1,7,62.8,1,Control,5,6.57005475337778,7.46638586499912,6.47309518649185,6.28200716517256,9.73657706654407,7.04728356416245,6.29257839572139,7.05972901528489,6.5432446663832,5.8396350932344,9.10233188217611,6.56439948185663
167,1,113,2009,1,10,98.14,1,Control,1,6.57005475337778,7.46638586499912,6.47309518649185,6.28200716517256,9.73657706654407,7.04728356416245,6.29257839572139,7.05972901528489,6.5432446663832,5.8396350932344,9.10233188217611,6.56439948185663
167,1,115,2012,1,7,67.011,1,Control,4,6.57005475337778,7.46638586499912,6.47309518649185,6.28200716517256,9.73657706654407,7.04728356416245,6.29257839572139,7.05972901528489,6.5432446663832,5.8396350932344,9.10233188217611,6.56439948185663
167,1,118,2015,1,18,70.29,1,Control,7,6.57005475337778,7.46638586499912,6.47309518649185,6.28200716517256,9.73657706654407,7.04728356416245,6.29257839572139,7.05972901528489,6.5432446663832,5.8396350932344,9.10233188217611,6.56439948185663
167,1,120,2011,1,10,108.28,1,Control,3,6.57005475337778,7.46638586499912,6.47309518649185,6.28200716517256,9.73657706654407,7.04728356416245,6.29257839572139,7.05972901528489,6.5432446663832,5.8396350932344,9.10233188217611,6.56439948185663
167,1,124,2014,1,1,55.45,1,Control,6,6.57005475337778,7.46638586499912,6.47309518649185,6.28200716517256,9.73657706654407,7.04728356416245,6.29257839572139,7.05972901528489,6.5432446663832,5.8396350932344,9.10233188217611,6.56439948185663
167,2,111,2009,1,6,34.24,1,Low,1,8.01045745072558,9.101261495826,7.69773384832881,7.26361503361415,12.1566326546768,8.82030975992019,7.07120714144353,7.91928927106847,7.05808911835158,6.61960254337743,10.0434242137036,7.66408997973983
167,2,114,2013,1,2,83.97,1,Low,5,8.01045745072558,9.101261495826,7.69773384832881,7.26361503361415,12.1566326546768,8.82030975992019,7.07120714144353,7.91928927106847,7.05808911835158,6.61960254337743,10.0434242137036,7.66408997973983
167,2,116,2015,1,8,47.2,1,Low,7,8.01045745072558,9.101261495826,7.69773384832881,7.26361503361415,12.1566326546768,8.82030975992019,7.07120714144353,7.91928927106847,7.05808911835158,6.61960254337743,10.0434242137036,7.66408997973983
167,2,117,2012,1,8,153.7535,1,Low,4,8.01045745072558,9.101261495826,7.69773384832881,7.26361503361415,12.1566326546768,8.82030975992019,7.07120714144353,7.91928927106847,7.05808911835158,6.61960254337743,10.0434242137036,7.66408997973983
167,2,122,2010,1,8,20.84,1,Low,2,8.01045745072558,9.101261495826,7.69773384832881,7.26361503361415,12.1566326546768,8.82030975992019,7.07120714144353,7.91928927106847,7.05808911835158,6.61960254337743,10.0434242137036,7.66408997973983
167,2,123,2014,1,1,59.7,1,Low,6,8.01045745072558,9.101261495826,7.69773384832881,7.26361503361415,12.1566326546768,8.82030975992019,7.07120714144353,7.91928927106847,7.05808911835158,6.61960254337743,10.0434242137036,7.66408997973983
167,2,125,2011,1,7,23.29,1,Low,3,8.01045745072558,9.101261495826,7.69773384832881,7.26361503361415,12.1566326546768,8.82030975992019,7.07120714144353,7.91928927106847,7.05808911835158,6.61960254337743,10.0434242137036,7.66408997973983
167,3,106,2010,1,9,84.49,1,High,2,8.20328285529667,9.21255926118957,8.02196888907166,7.01472796626425,12.3038025514736,9.09318458491694,7.85444838432013,8.72479527972842,7.67750107539042,7.15925210312171,11.0534439714205,8.65442942008915
167,3,109,2013,1,3,139.13,1,High,5,8.20328285529667,9.21255926118957,8.02196888907166,7.01472796626425,12.3038025514736,9.09318458491694,7.85444838432013,8.72479527972842,7.67750107539042,7.15925210312171,11.0534439714205,8.65442942008915
167,3,110,2009,1,10,98.17,1,High,1,8.20328285529667,9.21255926118957,8.02196888907166,7.01472796626425,12.3038025514736,9.09318458491694,7.85444838432013,8.72479527972842,7.67750107539042,7.15925210312171,11.0534439714205,8.65442942008915
167,3,112,2012,1,2,198.7,1,High,4,8.20328285529667,9.21255926118957,8.02196888907166,7.01472796626425,12.3038025514736,9.09318458491694,7.85444838432013,8.72479527972842,7.67750107539042,7.15925210312171,11.0534439714205,8.65442942008915
167,3,119,2015,1,8,126.59,1,High,7,8.20328285529667,9.21255926118957,8.02196888907166,7.01472796626425,12.3038025514736,9.09318458491694,7.85444838432013,8.72479527972842,7.67750107539042,7.15925210312171,11.0534439714205,8.65442942008915
167,3,121,2011,1,4,77.34,1,High,3,8.20328285529667,9.21255926118957,8.02196888907166,7.01472796626425,12.3038025514736,9.09318458491694,7.85444838432013,8.72479527972842,7.67750107539042,7.15925210312171,11.0534439714205,8.65442942008915
167,3,126,2014,1,2,136.01,1,High,6,8.20328285529667,9.21255926118957,8.02196888907166,7.01472796626425,12.3038025514736,9.09318458491694,7.85444838432013,8.72479527972842,7.67750107539042,7.15925210312171,11.0534439714205,8.65442942008915
176,1,127,2009,4,10,54.92,2,Control,1,6.63007035502403,7.50277978857622,6.76105415972785,6.09945320641726,9.8457262393387,7.04427725069866,6.94487908947591,7.77529836922565,6.97346677221848,6.70394279536637,9.78172167473196,7.37471255887857
176,1,128,2013,4,6,69.6,3,Control,5,6.63007035502403,7.50277978857622,6.76105415972785,6.09945320641726,9.8457262393387,7.04427725069866,6.94487908947591,7.77529836922565,6.97346677221848,6.70394279536637,9.78172167473196,7.37471255887857
176,1,130,2015,4,16,84.82,2,Control,7,6.63007035502403,7.50277978857622,6.76105415972785,6.09945320641726,9.8457262393387,7.04427725069866,6.94487908947591,7.77529836922565,6.97346677221848,6.70394279536637,9.78172167473196,7.37471255887857
176,1,131,2012,4,13,150.188,3,Control,4,6.63007035502403,7.50277978857622,6.76105415972785,6.09945320641726,9.8457262393387,7.04427725069866,6.94487908947591,7.77529836922565,6.97346677221848,6.70394279536637,9.78172167473196,7.37471255887857
176,1,132,2014,4,8,135.47,3,Control,6,6.63007035502403,7.50277978857622,6.76105415972785,6.09945320641726,9.8457262393387,7.04427725069866,6.94487908947591,7.77529836922565,6.97346677221848,6.70394279536637,9.78172167473196,7.37471255887857
176,1,137,2010,4,12,46.32,3,Control,2,6.63007035502403,7.50277978857622,6.76105415972785,6.09945320641726,9.8457262393387,7.04427725069866,6.94487908947591,7.77529836922565,6.97346677221848,6.70394279536637,9.78172167473196,7.37471255887857
176,1,141,2011,4,11,106.03,3,Control,3,6.63007035502403,7.50277978857622,6.76105415972785,6.09945320641726,9.8457262393387,7.04427725069866,6.94487908947591,7.77529836922565,6.97346677221848,6.70394279536637,9.78172167473196,7.37471255887857
176,2,134,2014,4,6,133.73,3,Low,6,7.34385454657816,8.31567406741969,7.22015876802349,6.2473675687314,11.307562192528,8.10283534706509,7.12597302599651,7.97869884191528,7.13918044125479,6.53201716762067,10.2067310781415,7.74646838128161
176,2,136,2015,4,18,140.9,3,Low,7,7.34385454657816,8.31567406741969,7.22015876802349,6.2473675687314,11.307562192528,8.10283534706509,7.12597302599651,7.97869884191528,7.13918044125479,6.53201716762067,10.2067310781415,7.74646838128161
176,2,139,2010,4,14,203.89,3,Low,2,7.34385454657816,8.31567406741969,7.22015876802349,6.2473675687314,11.307562192528,8.10283534706509,7.12597302599651,7.97869884191528,7.13918044125479,6.53201716762067,10.2067310781415,7.74646838128161
176,2,140,2013,4,8,192.65,3,Low,5,7.34385454657816,8.31567406741969,7.22015876802349,6.2473675687314,11.307562192528,8.10283534706509,7.12597302599651,7.97869884191528,7.13918044125479,6.53201716762067,10.2067310781415,7.74646838128161
176,2,144,2012,4,13,219.978,3,Low,4,7.34385454657816,8.31567406741969,7.22015876802349,6.2473675687314,11.307562192528,8.10283534706509,7.12597302599651,7.97869884191528,7.13918044125479,6.53201716762067,10.2067310781415,7.74646838128161
176,2,146,2009,4,12,98.34,3,Low,1,7.34385454657816,8.31567406741969,7.22015876802349,6.2473675687314,11.307562192528,8.10283534706509,7.12597302599651,7.97869884191528,7.13918044125479,6.53201716762067,10.2067310781415,7.74646838128161
176,2,147,2011,4,10,142.73,3,Low,3,7.34385454657816,8.31567406741969,7.22015876802349,6.2473675687314,11.307562192528,8.10283534706509,7.12597302599651,7.97869884191528,7.13918044125479,6.53201716762067,10.2067310781415,7.74646838128161
176,3,129,2012,4,11,142.468,3,High,4,8.34751025457334,9.37514227492978,7.83565567480598,6.98903374837126,12.5273869132333,9.62457379789978,7.93547955372788,8.83625055493368,7.5314799359591,7.05026180755657,11.3340713829592,8.99277217977121
176,3,133,2014,4,7,408.35,3,High,6,8.34751025457334,9.37514227492978,7.83565567480598,6.98903374837126,12.5273869132333,9.62457379789978,7.93547955372788,8.83625055493368,7.5314799359591,7.05026180755657,11.3340713829592,8.99277217977121
176,3,135,2015,4,12,106.55,2,High,7,8.34751025457334,9.37514227492978,7.83565567480598,6.98903374837126,12.5273869132333,9.62457379789978,7.93547955372788,8.83625055493368,7.5314799359591,7.05026180755657,11.3340713829592,8.99277217977121
176,3,138,2010,4,13,318.95,3,High,2,8.34751025457334,9.37514227492978,7.83565567480598,6.98903374837126,12.5273869132333,9.62457379789978,7.93547955372788,8.83625055493368,7.5314799359591,7.05026180755657,11.3340713829592,8.99277217977121
